2014-09-16 13:03:07.817 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6f102966: startup date [Tue Sep 16 13:03:07 PDT 2014]; root of context hierarchy
2014-09-16 13:03:07.866 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [ctm-engine.xml]
2014-09-16 13:03:08.123 [main] INFO  org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@291468a4: defining beans [jmsConfiguration,jmsPublish,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,DBChannel,connectionFactory,jmsTemplate]; root of factory hierarchy
2014-09-16 13:03:08.202 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager initialized 
2014-09-16 13:03:08.232 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager returning links 
2014-09-16 13:03:08.233 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp links to publish: 50000
2014-09-16 13:03:13.722 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  112
2014-09-16 13:03:13.753 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  113
2014-09-16 13:03:13.787 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  114
2014-09-16 13:03:13.818 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  115
2014-09-16 13:03:13.849 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  116
2014-09-16 13:03:13.883 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  117
2014-09-16 13:03:13.914 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  118
2014-09-16 13:03:13.954 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  119
2014-09-16 13:03:14.279 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  120
2014-09-16 13:03:14.355 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  121
2014-09-16 13:03:14.389 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  122
2014-09-16 13:03:14.419 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  123
2014-09-16 13:03:14.452 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  124
2014-09-16 13:03:14.484 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  125
2014-09-16 13:03:14.516 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  126
2014-09-16 13:03:14.778 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  127
2014-09-16 13:03:14.946 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  128
2014-09-16 13:03:14.993 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  129
2014-09-16 13:03:15.035 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  130
2014-09-16 13:03:15.112 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  131
2014-09-16 13:03:15.325 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  132
2014-09-16 13:03:15.447 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  133
2014-09-16 13:03:15.496 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  134
2014-09-16 13:03:15.549 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  135
2014-09-16 13:03:15.607 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  136
2014-09-16 13:03:15.671 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  137
